network,location_idx,alpha,beta,extinction_prob,mean_activity,amplitude,period,Q,RI,RI_max,frac_rhythmic,class,n_survivors,n_total
net_A,3,0.0133352143216332,0.35,0.1,2836.1278333333335,193.00032085973027,8.315585535508907,4.482777099443766,1.5783239157803857,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.4,0.1,3085.234611111111,197.10082725603084,7.3970875092793325,5.516490299823634,1.3312719507181878,1.803486281911632,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.45,0.1,3310.644388888889,207.72648131490163,7.292645539903617,4.840817488611607,1.5190452017456348,1.792328133109843,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.5,0.1,3516.3460555555557,219.29277331328888,6.732983909320099,5.976818554682332,1.1638118294998199,1.675179959386388,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.55,0.1,3704.5131111111114,223.79165188069797,6.1978281688212205,4.407682668208984,1.443420207506397,1.8240181583136539,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.6,0.2,3875.440375,239.7419854101352,5.949519335989509,4.761124904507257,1.1919872054491525,1.7443200224423767,0.0,WEAKLY_RHYTHMIC,8.0,10
net_A,3,0.0133352143216332,0.65,0.2,4035.3806875,245.8745815624056,5.871458773784355,6.607368326118326,1.4349827288607238,1.999,0.0,WEAKLY_RHYTHMIC,8.0,10
net_A,3,0.0133352143216332,0.7,0.1,4181.4245,256.8685627404862,5.55351867278343,7.123355040021707,1.2342402440612004,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.75,0.2,4316.596125,272.09865175889604,5.337319370893085,5.070833333333334,1.0780121120682196,1.7841451941382818,0.0,WEAKLY_RHYTHMIC,8.0,10
net_A,3,0.0133352143216332,0.8,0.1,4444.3395,264.16727996465977,5.116587135832661,8.602069716775599,1.3313974656864975,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,0.85,0.2,4561.3275,276.33118419054244,4.97906005238592,6.823313492063492,1.1524591388497296,1.859261324488376,0.0,WEAKLY_RHYTHMIC,8.0,10
net_A,3,0.0133352143216332,0.9,0.0,4671.022,282.1100781375222,4.703917235322211,5.004038461538462,0.9531952877736556,1.5710187397796498,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0133352143216332,0.95,0.1,4775.8895555555555,281.3275868517099,4.745590823521113,7.394929453262787,1.1768125793939197,1.6778455610035208,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0133352143216332,1.0,0.2,4871.453625,287.9480311628687,4.473467882125834,7.925721153846154,0.8038612527414274,1.434526621641591,0.0,ARRHYTHMIC,8.0,10
net_A,3,0.0177827941003892,0.05,0.0,671.20645,216.45085946069148,19.723663003663003,3.145,1.8060279025691188,2.035269043940365,0.1,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.1,0.0,1248.61345,201.22648798789754,12.661731601731603,3.1466666666666665,1.6433374987145388,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.15,0.0,1752.1481499999998,194.07217668413384,10.037094795703492,4.025,1.3391119645553633,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.2,0.0,2196.0273,193.3599721359024,8.968469830338574,4.247121212121212,1.5384597801332223,1.89173445412686,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.25,0.2,2589.42875,196.46354870488616,8.613917399804496,3.996244258192788,1.4420049094535843,1.999,0.0,WEAKLY_RHYTHMIC,8.0,10
net_A,3,0.0177827941003892,0.3,0.1,2939.5793888888893,200.95417344417416,7.765243471125824,4.793828357553847,1.3108782110297226,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0177827941003892,0.35,0.0,3253.8624499999996,212.72311161278813,6.680477805751394,5.14010101010101,1.2584059791877065,1.8565246605901289,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.4,0.0,3535.5986,222.8614141066916,5.865225474399151,6.659878389154704,1.4139136267205004,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.45,0.1,3792.8704999999995,225.8177610815825,5.859450256792549,5.363636363636363,1.1981511914197098,1.7555731691243277,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0177827941003892,0.5,0.1,4025.9015,228.442465202474,5.581556794363278,7.291330891330891,0.9994842229249651,1.286714342852886,0.0,ARRHYTHMIC,9.0,10
net_A,3,0.0177827941003892,0.55,0.0,4237.1777999999995,249.98439766552815,5.11911980152324,5.251229603729604,0.8721081157942644,1.7830393689109787,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.6,0.0,4433.72835,241.30382375838175,5.069933947297043,5.5230413377472205,0.9077466100659501,1.491339462403503,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.65,0.0,4612.13425,255.9398933557146,4.879888731371452,6.5038604532722175,0.7536906014202603,1.586053665864629,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.7,0.0,4776.8943,265.3600300172994,4.769583804384983,5.864884984296749,1.1252584152939153,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.75,0.1,4930.978277777777,264.93011500448966,4.61230887572688,7.037942612942612,0.8254189031599759,1.4051854983583818,0.0,ARRHYTHMIC,9.0,10
net_A,3,0.0177827941003892,0.8,0.0,5072.01295,277.10969768994886,4.286104984440648,5.913613608613609,0.8842542934852226,1.4407999525307809,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.85,0.0,5204.598800000001,278.9556105577748,4.352216285828956,10.413029878618115,1.285199365002652,1.803822164703947,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,0.9,0.1,5327.918611111111,282.41246030051445,4.1338164651797165,7.424145299145299,0.7726790902065601,1.999,0.0,ARRHYTHMIC,9.0,10
net_A,3,0.0177827941003892,0.95,0.0,5441.88125,298.55556318548645,4.113184847322108,8.177948717948718,1.0882117378275644,1.880457316408785,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0177827941003892,1.0,0.0,5549.93375,299.1256989505386,3.977802791315839,9.191666666666666,0.8434910324893957,1.6823468316132688,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.05,0.0,737.5513,243.49215500134173,16.258063295493635,3.141309523809524,1.6905147869628094,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.1,0.0,1370.5821,227.88478870969803,10.628236838845535,4.008690476190476,1.454934929327584,1.7949896004498829,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.15,0.1,1922.7836111111112,219.89264684102258,8.838965955379255,4.034798534798536,1.5881166178802077,1.8926455863640228,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0237137370566165,0.2,0.0,2407.4681,217.8379012547404,7.793321696224922,4.232539682539683,1.2301536832459703,1.6924909133106918,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.25,0.0,2836.15315,216.8733365975416,6.815004710023966,6.135555555555555,1.2555705760874543,1.993957333306432,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.3,0.0,3217.4676,220.84707033994786,6.704335839598999,6.021879231879232,1.2215377840371586,1.8050367367393718,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.35,0.0,3557.8982000000005,226.13354807701813,5.773996524682855,4.994716810966811,1.1451269311812138,1.3722773655309988,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.4,0.0,3864.33695,233.15599170089962,5.532172826240053,7.558888888888889,1.064365275173072,1.6095595409812897,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.45,0.0,4140.0799,241.66549811885452,5.229729594401864,5.902795815295816,1.0904725659906456,1.7200214465664827,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.5,0.0,4391.4072,248.08181896236138,4.718014390920051,5.445079365079365,1.1450174955494847,1.4967194435851,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.55,0.0,4619.447099999999,253.34703347791637,4.559665851048544,7.563049450549451,1.2237776268763294,1.6806236768029899,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.6,0.1,4828.366333333333,261.3675588974287,4.4000463413563775,8.080985510590773,1.021112504479381,1.4601239560556658,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0237137370566165,0.65,0.0,5020.12795,270.2078068840824,4.197251465306236,6.536742636448518,0.9393754412673688,1.7630513940662278,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.7,0.0,5197.033649999999,272.07222101069954,4.062920862247557,8.009489138312668,0.8456100870344606,1.544441101667883,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.75,0.0,5360.3574,276.56711466585693,3.968208577951136,7.773315018315019,1.1170187052135438,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.8,0.0,5510.97445,289.2949543361324,5.521358266626809,8.207788322788323,1.216472011852631,1.8063168245187338,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.85,0.0,5651.5875,290.5256889305742,5.906363978427192,10.71540293040293,0.8026445003863089,1.676706641790559,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.9,0.0,5781.568,303.95486211704673,6.564179104477612,8.735717893217892,1.0035737008012717,1.659598348939151,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,0.95,0.0,5904.8135,299.24918371562313,6.655555555555556,9.52969696969697,1.16828264742475,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0237137370566165,1.0,0.0,6018.03105,315.2593121461097,5.627230046948357,7.764041514041514,1.173264904640102,1.887199884807407,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.05,0.0,787.229,264.77404642511254,13.164939621781727,4.2975,1.7224256068554797,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.1,0.0,1461.6727999999998,250.11786946138176,9.138879485776037,3.1922222222222225,1.3191126311087753,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.15,0.0,2048.58725,243.8729353274751,7.104181164552682,4.377200577200577,1.0648051647747423,1.714307563952849,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.2,0.0,2562.3654500000002,237.42338607814563,6.541867269800518,6.3405555555555555,1.273748882652506,1.693213327392567,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.25,0.0,3015.34415,240.22913201842584,5.984331140131325,5.1671520146520145,0.8792042627638234,1.7763074379019168,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.3,0.0,3416.767,242.7738587266493,5.798750048856752,5.761573426573427,1.2286120502883626,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.35,0.1,3773.8032222222223,246.7165537863774,5.712912684021016,5.653408480944713,1.202966584776046,1.999,0.0,WEAKLY_RHYTHMIC,9.0,10
net_A,3,0.0316227766016837,0.4,0.0,4095.2231500000003,251.0015721414514,4.886594434108114,5.881704651557593,1.3088869955241746,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.45,0.0,4383.736849999999,255.66418506503274,4.584866066011595,8.302266573295984,0.9801184721963179,1.67520575577259,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.5,0.1,4644.5237777777775,265.23822012501796,4.279115304032338,8.40770202020202,0.750089051323683,1.274462245042123,0.0,ARRHYTHMIC,9.0,10
net_A,3,0.0316227766016837,0.55,0.0,4881.757250000001,272.22942538263067,4.117171331943301,8.053829365079364,0.7198665977964842,1.205602432680191,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.6,0.0,5099.0696499999995,274.27631120490435,3.9746266742818177,7.733977272727273,0.9398988148834553,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.65,0.0,5297.3729,283.13780211848416,3.957916951363554,7.0927871148459385,0.8263228893825696,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.7,0.0,5480.12295,285.9589769144171,3.87652892328925,9.047466422466423,1.0398516389408494,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.75,0.0,5647.73465,297.571197001531,3.824301133931862,9.146418581418581,0.7722041643870682,1.6552612475193609,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.8,0.0,5803.55325,302.39448171166634,3.80652642226793,11.373982683982684,0.6823761033112605,1.426091306156645,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.85,0.0,5947.94285,309.40915796080236,5.047579234260307,9.725891053391054,0.8850250220832736,1.3875819947343098,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.9,0.0,6082.41895,312.6438765979096,7.0,11.01637445887446,0.76779449803641,1.6540055590476848,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,0.95,0.0,6207.4364000000005,323.7530441843279,7.0,9.734996392496393,0.7755754273013812,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0316227766016837,1.0,0.0,6325.19375,327.3488154545945,7.0,16.637142857142855,0.4475113350023906,1.178334615270283,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.05,0.0,824.5717000000001,283.92679003061176,11.142288638897334,3.515887445887446,1.721393796902039,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.1,0.0,1528.92075,268.59705800776993,7.621246621976846,4.781206293706294,1.4114181559131587,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.15,0.0,2140.83135,262.3220939026314,6.412465241816527,7.086190476190477,1.3691107500539903,1.9111207752777009,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.2,0.0,2674.2192,256.1071689946338,5.806371351887866,6.48385210803689,1.0889705264087077,1.444039845033497,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.25,0.0,3141.7447,256.1513772321995,5.462886675470384,5.863048245614035,1.0861405548336913,1.582812794636618,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.3,0.0,3555.3730499999997,261.12747902248714,4.954677391523061,8.574951714951714,0.7099056345989796,1.566854500099209,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.35,0.0,3923.02285,263.40355287801015,4.868452911940869,7.637440476190477,0.9399587416250341,1.5632982251708167,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.4,0.0,4250.57735,267.4734377955791,4.788502442210863,5.740867180205416,0.6452275569170872,1.206216921464852,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.45,0.0,4546.04875,272.58674085427253,4.893734370658516,8.568134920634922,0.9215090051854598,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.5,0.0,4811.73815,278.8912382855502,4.094749315304205,11.354444444444445,0.8119252572489704,1.7338928665983617,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.55,0.0,5053.0703,287.81168797495513,3.862138351102737,9.678333333333333,0.8621229234931788,1.4249958497417188,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.6,0.0,5272.32445,292.1018613404032,3.7984309647939574,6.151429738562092,0.8144273446241297,1.518065360381437,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.65,0.0,5473.5860999999995,299.83623332921763,3.7707464019792787,7.6397330447330445,0.6764220366518142,1.357290783839733,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.7,0.0,5657.81395,307.70923744749985,3.7907924124723196,8.42142857142857,0.7819477021892796,1.62891873454449,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.75,0.0,5827.62565,314.020935664916,3.7230636952742215,10.522132034632033,0.5569872721139699,1.099639155636288,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.8,0.0,5984.28205,322.8983585379039,5.604022784233311,9.268290043290042,0.7030274066236106,1.984605264699005,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.85,0.0,6129.26755,332.3418029504175,6.6684210526315795,11.241785714285715,0.8489782810149776,1.671643433693738,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.9,0.0,6264.3354,346.73939790816706,7.0,11.14690476190476,1.0833489478839478,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,0.95,0.0,6389.37515,364.3567800499958,10.0,14.74595238095238,1.3059410296563265,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0421696503428582,1.0,0.0,6506.71365,396.5926588017813,13.0,23.366666666666667,1.1529547384439283,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.05,0.0,851.8976,282.6342545894785,9.101944959419932,4.251645021645022,1.7116758168470412,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.1,0.0,1578.54545,268.781934229767,6.827018715477384,5.664166666666667,1.1151615935536838,1.908030368360789,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.15,0.0,2205.9188,260.65221744291614,5.752803992810647,5.521645021645021,1.072497496856308,1.6075962372496118,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.2,0.0,2751.3423,259.4287421410978,5.204286266140868,8.417929292929292,0.8591318500662675,1.5617791696001377,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.25,0.0,3228.3798500000003,256.7700059719242,4.817152753014296,9.090681818181817,1.0316463931026318,1.7129985547160658,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.3,0.0,3647.2748999999994,257.2491323937561,4.907610809129606,8.624452229057491,0.8701199185264794,1.344628811986204,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.35,0.0,4018.6979,262.0666558457089,4.859836065573771,8.338787878787878,1.1102452122645885,1.6997721954292,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.4,0.0,4348.94875,267.03361967629365,4.741925617812576,11.394954212454213,0.856584897482132,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.45,0.0,4645.8351999999995,275.1392729507191,3.8433184766082453,8.327881562881563,0.8423578487382167,1.9861402702328639,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.5,0.0,4912.3158,282.9766343371037,3.805834923244716,8.881785714285716,0.48091136475622676,1.245310470560036,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.55,0.0,5153.99435,290.44499799340133,3.8252361167217024,7.709670884670885,0.6603821046981745,1.735861619788153,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.6,0.0,5373.44495,293.2541112947425,3.8380249030573474,8.893080808080807,0.5847045497787858,1.2202257590258179,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.65,0.0,5573.9097,301.80861268158776,3.80413964938262,8.734715284715284,0.3164282066042273,0.3732149004120068,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.7,0.0,5757.4748,316.52616777527004,3.9120606922712184,12.629935897435896,0.6613719871682857,1.53163429267554,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.75,0.0,5926.65985,324.08630163436135,4.0,10.085384615384616,0.39425405048581347,1.4385229510556359,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.8,0.0,6082.6756000000005,335.253225622654,4.9,12.060912698412698,0.3656122915155947,1.138037184761977,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.85,0.0,6227.0921499999995,350.5333496860312,7.9,14.223333333333334,0.8133413535078635,1.916153835849449,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.9,0.0,6361.3003499999995,375.5512307326154,11.2,16.379761904761903,1.0676939628776336,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,0.95,0.0,6485.4695,426.5041180414943,6.0,21.841666666666665,1.0554776218856377,1.660130739313953,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0562341325190349,1.0,0.0,6600.94935,535.3907389765357,6.0,34.583333333333336,0.3353903224843786,1.3307547082341389,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.05,0.0,872.74615,324.1760800239024,7.935122655122655,3.598154623154623,1.4370711219160912,1.999,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.1,0.0,1614.2672,312.77231709604746,5.786667112801644,6.380952380952381,1.3166058772395584,1.949700525002071,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.15,0.0,2251.6757000000002,295.8841537638415,5.168872648049119,7.530234239444766,0.5664689876113164,1.3241400241739938,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.2,0.0,2802.97825,294.5018152276274,4.74235536052525,8.961179653679654,0.6245523407487443,1.764984489674955,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.25,0.0,3282.46005,298.4303820707647,4.425434417465434,7.990154845154845,0.936057298943701,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.3,0.0,3703.3884,296.1229544525063,4.037299858996758,8.519166666666667,0.6848489045709732,1.155850043081484,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.35,0.0,4074.7332,302.0640668144037,3.853644545681617,11.115049019607843,0.6356045909035395,1.231522879453952,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.4,0.0,4404.753,302.1561818647252,3.8060644724870536,9.83107905982906,0.5696857405061204,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.45,0.0,4699.8585,308.236324141434,3.8544372605665296,11.211698717948718,0.8186934972841451,1.313572519753185,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.5,0.0,4965.5873,320.2271317919726,3.8140180981574607,8.313942307692308,0.5410933045047319,1.804281528536313,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.55,0.0,5205.9529,314.3833544179899,3.8560139086454877,11.5475,0.6438501343423498,1.1686077505739279,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.6,0.0,5424.407099999999,323.1606829852208,3.9390877192982456,11.302307692307693,0.5536514503133229,1.257855936763136,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.65,0.0,5623.4874,334.5593894285974,4.0,11.864131652661063,0.7020905515639367,1.4495424318384837,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.7,0.0,5805.955550000001,343.63002816232154,4.0,11.599051226551227,0.5478267355206232,1.7688208357170259,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.75,0.0,5973.47425,352.114321823712,4.0,9.827857142857143,0.6573879031336871,1.3260401395787038,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.8,0.0,6128.425,367.6349627371306,7.0,12.087301587301587,0.6433027402700005,1.694444001911986,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.85,0.0,6271.35875,391.63803769759704,6.9,13.73019841269841,0.7465755647113005,1.5173447553052828,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.9,0.0,6404.48765,422.4163278196667,6.0,19.703095238095237,0.8343247771089812,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,0.95,0.0,6527.79605,501.3430021457724,6.0,26.6,0.6476392997402025,1.4857384456123928,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.0749894209332455,1.0,0.0,6640.967299999999,812.7579640180559,6.0,28.0,0.2979137050903356,1.063416961770991,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.05,0.0,887.3937,314.06038702371916,7.13806806934497,4.916190476190476,1.338878971223429,1.7973918965108409,0.0,WEAKLY_RHYTHMIC,10.0,10
net_A,3,0.1,0.1,0.0,1638.5987499999999,305.5599736176783,5.32680698920721,9.581309523809523,0.9039081221745828,1.5987579975345918,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.15,0.0,2280.64075,298.73265621452606,4.857935711489677,9.186272893772893,0.982072312493373,1.999,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.2,0.0,2833.7203999999997,294.4677547688503,4.855457494625327,9.170441176470588,0.9854907897563571,1.476554936849204,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.25,0.0,3313.00605,295.40026045824817,4.346366638131345,9.613387445887446,0.8023221170064945,1.519168059764584,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.3,0.0,3732.4961000000003,302.83064651473956,3.913058973928539,12.673560606060606,0.7650990742145385,1.556261265546342,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.35,0.0,4102.114299999999,308.9549681158172,3.9016234075057605,10.238664799253034,0.5759419784471671,1.2388240437267029,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.4,0.0,4430.58575,309.3002960976361,3.8018333430763134,10.661249999999999,0.6600029723905307,1.243589782398378,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.45,0.0,4724.2335,303.99166716556647,3.8923976608187134,13.701190476190476,0.6409677381438625,1.265779593397738,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.5,0.0,4988.15935,315.3359493792412,3.8895855855855856,9.967728937728939,0.6815874385004907,1.563831016734955,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.55,0.0,5226.9775500000005,316.66850373980697,3.9706666666666663,10.821794871794872,0.5878013544768422,1.458189850664652,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.6,0.0,5444.125,314.45362508302253,3.972972972972973,11.128769841269841,0.8504172158402765,1.7562312465793257,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.65,0.0,5641.88695,330.590046913603,3.968421052631579,10.702976190476189,0.6394832125211829,1.3899552436112388,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.7,0.0,5823.0579,349.13608047579015,4.0,8.973711843711843,0.3895274362695122,1.2923460812891348,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.75,0.0,5990.01945,360.9394002937865,5.5,11.568831168831169,0.5705381660610265,1.0871719216571558,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.8,0.0,6144.10855,377.24420949076625,7.0,13.245,0.8541419516450641,1.639394201429703,0.0,ARRHYTHMIC,10.0,10
net_A,3,0.1,0.85,0.0,6286.52065,409.0464507303956,6.7,15.37797619047619,0.9057601078436395,1.73442317480378,0.0,ARRHYTHMIC,10.0,10
