alpha,beta,n_runs,n_surviving,survival,survival_ci_lo,survival_ci_hi,n_admissible,Q_mean,Q_max,RI_mean,RI_max,RI_sd,frac_rhythmic,mean_period,mean_activity
0.0023713737056616,0.2,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.25,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.3,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.35,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.4,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.45,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.5,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.55,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.6,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.65,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.7,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.75,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.8,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.85,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.9,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,0.95,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0023713737056616,1.0,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.05,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.1,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.15,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.2,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.25,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.3,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.35,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.4,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.45,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.5,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.55,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.6,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.65,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.7,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.75,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.8,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.85,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.9,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,0.95,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0031622776601683,1.0,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.05,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.1,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.15,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.2,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.25,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.3,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.35,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.4,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.45,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.5,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.55,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.6,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.65,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.7,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.75,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.8,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.85,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.9,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,0.95,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0042169650342858,1.0,250,0,0.0,0.0,0.015133847249623387,0,,,,,,,,
0.0056234132519034,0.05,250,54,0.216,0.1694915254237288,0.27110449981405726,45,1.0295856233227627,1.7272177700272993,1.14381226007218,2.336431612329509,0.7078021698909744,0.06666666666666667,88.59792941045217,91.36896296296294
0.0056234132519034,0.1,250,59,0.236,0.1876058720228644,0.2923847993249367,52,0.9834532004689682,1.857411278068032,1.195964014366713,1.6670472677527552,0.5383505476648305,0.0,69.1707705012682,187.6059209039548
0.0056234132519034,0.15,250,47,0.188,0.14442509786439153,0.24101842281937344,42,0.8526649039664138,2.4730446603530174,1.2694714187095006,1.645325336071602,0.439233191850214,0.0,73.74952708870396,264.82710638297874
0.0056234132519034,0.2,250,42,0.168,0.12675788778063776,0.21929098679311218,32,1.0214586116676059,3.7178865210798966,1.3043742625522845,1.6073771539662725,0.3194461064701592,0.0,69.73165137006676,334.44092063492064
0.0056234132519034,0.25,250,60,0.24,0.19124802403494187,0.2966215765348623,47,0.7928840123913408,1.5620281151695286,1.1857670045724227,2.01354887209646,0.48679402022150126,0.02127659574468085,75.19239243616155,396.78686666666664
0.0056234132519034,0.3,250,49,0.196,0.15154950681109253,0.2496518723166785,34,0.8113247973957539,3.107536864389224,1.2217570513950518,1.675613569865432,0.44571681983032924,0.0,77.5627854664542,452.98929251700685
0.0056234132519034,0.35,250,42,0.168,0.12675788778063776,0.21929098679311218,35,0.7428549248970433,1.400815727873574,1.205349640696736,1.5852137826533506,0.4601563372536541,0.0,84.86246110389581,502.4147936507936
0.0056234132519034,0.4,250,59,0.236,0.1876058720228644,0.2923847993249367,41,0.8166458483434414,1.606034965201649,1.088165891973561,1.6213156179111403,0.5072663216178495,0.0,73.544930755082,547.8613672316384
0.0056234132519034,0.45,250,49,0.196,0.15154950681109253,0.2496518723166785,34,0.730449958090298,2.290249017578069,1.2259873786569069,1.704063299752736,0.40285165693234737,0.0,79.25443651587098,588.134163265306
0.0056234132519034,0.5,250,41,0.164,0.12325083757520047,0.21491910777654646,30,0.7393993479523479,1.6078327066274127,1.04321905919106,1.6138544058952955,0.5352744827833237,0.0,80.67261093640064,625.3895609756097
0.0056234132519034,0.55,250,50,0.2,0.15512326880286578,0.25395703954690824,35,0.814830217998481,2.0662590485570185,1.1458189237711203,1.6596041950766791,0.4359773915908465,0.0,72.96492659132659,661.5147333333333
0.0056234132519034,0.6,250,56,0.224,0.17671751406074326,0.2796363696210489,51,0.6730918470834548,1.1929114612220069,1.0835191945907305,1.6088389553669042,0.4724627899044692,0.0,88.12139340713321,692.4535476190476
0.0056234132519034,0.65,250,62,0.248,0.19855073569865583,0.3050767233151544,42,0.7817258951727892,1.463568988607034,1.002184038164839,1.6325384078830305,0.5132513028917709,0.0,79.64122438869622,722.6887849462366
0.0056234132519034,0.7,250,58,0.232,0.18396999526506153,0.2881417468607366,43,0.7857694012927413,1.7961123409394597,0.935355295469371,1.603040967948203,0.5656605098396059,0.0,75.39898369397855,748.0753908045976
0.0056234132519034,0.75,250,47,0.188,0.14442509786439153,0.24101842281937344,37,0.7507122832846322,2.6838520349903203,1.0854534593934595,1.593241164782338,0.4444323431247991,0.0,77.6946776553885,773.108014184397
0.0056234132519034,0.8,250,44,0.176,0.13379907724930237,0.22800765576845358,38,0.7960978985808015,1.7755404046446386,1.033762384495536,1.6612016740759885,0.5128492504569806,0.0,79.08272267770047,796.9261212121214
0.0056234132519034,0.85,250,43,0.172,0.13027404955334546,0.22365375424240744,30,0.7028718552094909,2.240369252222029,0.9360943366239537,1.6428950582732729,0.5166231495492776,0.0,83.17753406807233,817.1965891472869
0.0056234132519034,0.9,250,46,0.184,0.14087481495903226,0.2366897765027297,36,0.8633911788005111,2.7056805954760024,1.1115875302877465,1.6793961812032967,0.471996258893577,0.0,71.91464917686673,838.1941014492752
0.0056234132519034,0.95,250,54,0.216,0.1694915254237288,0.27110449981405726,35,0.6928524440985477,1.702166905647395,1.1235106648570554,1.5895620703217304,0.49300764531418023,0.0,83.0698871716461,859.0169629629629
0.0056234132519034,1.0,250,51,0.204,0.158704508175768,0.25825472939600896,36,0.7480942831006115,1.880600958047808,1.0544393169786594,1.5990119249059638,0.49789219213985414,0.0,84.22923643864543,877.5415163398692
0.0074989420933245,0.05,250,146,0.584,0.5220798207694061,0.6433776928926572,143,2.157888998992369,3.929447702684296,1.469630481377564,2.322978044573494,0.4251788869844644,0.0979020979020979,39.82399719924129,307.6257488584475
0.0074989420933245,0.1,250,145,0.58,0.5180598018274972,0.6395187826125629,141,2.14629546574889,4.618846064023368,1.379661218053686,2.1343789795691217,0.3279647206499869,0.028368794326241134,28.344930694872552,576.2778712643677
0.0074989420933245,0.15,250,141,0.564,0.5020198636060832,0.6240430039459649,139,2.2301350945465157,5.748058976150777,1.4279326382374793,2.061330967731468,0.16168846690143815,0.007194244604316547,27.567073077998366,811.937413711584
0.0074989420933245,0.2,250,145,0.58,0.5180598018274972,0.6395187826125629,140,2.4399823290480707,7.210280033883766,1.353905441419885,1.6351289843869647,0.19550748944395316,0.0,26.05807735659827,1020.4783540229885
0.0074989420933245,0.25,250,139,0.556,0.49402378531370017,0.616281223794342,136,2.4733612117548995,8.30791110959837,1.3382379019409987,1.5524874154587416,0.20290589369480408,0.0,26.96557077242271,1205.4114004796163
0.0074989420933245,0.3,250,141,0.564,0.5020198636060832,0.6240430039459649,138,2.896228637360285,8.383016372538755,1.323526538685428,2.021371586446695,0.15472226280714818,0.007246376811594203,25.17472540330047,1371.2576453900708
0.0074989420933245,0.35,250,152,0.608,0.5462854973692512,0.66644559162483,151,3.035260506173735,9.012737151325425,1.274935576534513,2.0028770342584976,0.25524849903450497,0.006622516556291391,28.22264171963982,1520.820850877193
0.0074989420933245,0.4,250,140,0.56,0.4980198439170466,0.6201640944129987,137,2.916989648136315,9.593454273405245,1.2651982022138473,1.584300802188085,0.22655559671831135,0.0,24.402488127419232,1656.3090238095235
0.0074989420933245,0.45,250,144,0.576,0.5140438113999315,0.6356558438181257,144,2.890931902313223,10.55652178548718,1.282287891911951,1.5855223136378824,0.2083409233900417,0.0,30.508517401558418,1779.0467638888888
0.0074989420933245,0.5,250,138,0.552,0.4900316768037911,0.6123944030822481,138,3.3664049062266446,14.097285794615653,1.277673712606558,1.5827697144328994,0.1928149452477695,0.0,31.217553890303282,1891.5016521739128
0.0074989420933245,0.55,250,143,0.572,0.5100318342948803,0.6317888917011739,140,3.039354161932647,9.699990186415924,1.2675364165768035,1.5563814061989332,0.22816361887858758,0.0,29.339528552706778,1994.8446713286717
0.0074989420933245,0.6,250,145,0.58,0.5180598018274972,0.6395187826125629,138,2.9472776455030036,9.217663768633724,1.2762105924509806,1.588922004722729,0.23923585490864066,0.0,29.031458670761282,2089.276864367816
0.0074989420933245,0.65,250,151,0.604,0.5422409376574205,0.6626112221146577,146,2.823939594856423,12.938132741527276,1.2650884456195544,1.572353191926066,0.29574833281454593,0.0,34.968745989422466,2176.548119205298
0.0074989420933245,0.7,250,137,0.548,0.48604350819877906,0.6085036424652572,126,2.788201231453202,11.103521631830668,1.2770788654607856,1.562335834366254,0.2486984943995925,0.0,37.13310506150487,2257.574827250608
0.0074989420933245,0.75,250,142,0.568,0.5060238561876421,0.6279179405864089,131,2.7412205803661194,9.729988767086676,1.2753264904693178,1.5884001926127906,0.21007072909611182,0.0,36.39882340708638,2332.834849765258
0.0074989420933245,0.8,250,149,0.596,0.5341642139406014,0.6549300873874709,137,2.878625002253343,9.726209532756142,1.2072831074966677,1.5861698231602823,0.3300242826586703,0.0,40.557005136424316,2403.308093959731
0.0074989420933245,0.85,250,146,0.584,0.5220798207694061,0.6433776928926572,141,2.3568646514736953,10.365961799802651,1.2650232935164751,1.5850405677622923,0.28351793109773116,0.0,34.0422503159268,2467.573703196347
0.0074989420933245,0.9,250,126,0.504,0.44243155182424554,0.5654473773977574,121,2.3178202914340864,8.743853416961853,1.2600416583780991,1.5653632481777493,0.2830010463440414,0.0,38.667302294212405,2529.1051269841273
0.0074989420933245,0.95,250,142,0.568,0.5060238561876421,0.6279179405864089,129,2.1527044186447717,13.74694195329613,1.2677181589343343,1.597170905902243,0.2762166335684088,0.0,44.71484996934433,2586.482511737089
0.0074989420933245,1.0,250,140,0.56,0.4980198439170466,0.6201640944129987,117,2.171197259381646,8.803078743843846,1.2176275864934487,1.6316521255931968,0.33532753131074217,0.0,39.358978385044296,2640.6842714285713
0.01,0.05,250,193,0.772,0.7161076912424261,0.8196594958537787,192,2.8495807354105587,5.558702567552469,1.6260693876014958,2.3687893334341825,0.3240464118458544,0.22395833333333334,27.97096583095845,463.1233851468049
0.01,0.1,250,206,0.824,0.7719923442315464,0.8662009227506975,204,2.9008394348034714,6.132276347053257,1.4746911594636702,2.2208105561505582,0.24057513095867866,0.09803921568627451,19.855855754652385,866.4238187702266
0.01,0.15,250,199,0.796,0.741745270603991,0.841295491824232,198,3.1716202307555554,8.89241887501686,1.4025763626162713,2.1342984699966125,0.22011607531584163,0.06565656565656566,17.704885329083886,1219.565286432161
0.01,0.2,250,203,0.812,0.7589815771806265,0.8555749021356085,203,3.5194411839459034,10.084772263157229,1.393918912141443,2.1655528046233337,0.19385294448421855,0.054187192118226604,14.063437340597607,1531.609674876847
0.01,0.25,250,200,0.8,0.7460429604530917,0.8448767311971342,200,3.7366988600608404,10.57212744703574,1.3762727460462871,2.0699113047518853,0.12065640743130585,0.01,13.882188328897536,1809.1900366666666
0.01,0.3,250,198,0.792,0.7374548978246092,0.8377069353816109,198,3.6314686461907093,10.302360553697252,1.4081264151552126,2.0700683261954698,0.1505220063135677,0.03535353535353535,12.033466073566183,2057.253734006734
